Month_Yr,State,Year,NO2 Mean,O3 Mean,SO2 Mean,CO Mean
2010-10,Georgia,2010,18.592549967741935,0.01943816129032258,1.0753665322580646,0.39530912903225807
2010-11,Georgia,2010,13.7345238,0.015098633333333333,0.7033685166666667,0.42483091666666667
2010-12,Georgia,2010,17.085665451612904,0.015165870967741935,1.6507592903225807,0.3714288709677419
2011-01,Georgia,2011,17.586213548387096,0.016205677419354837,1.6149132258064516,0.35641470967741934
2011-02,Georgia,2011,15.051870785714286,0.020805035714285713,1.078091232142857,0.33889858928571426
2011-03,Georgia,2011,12.724721193548387,0.02380374193548387,0.9356130483870968,0.32771537096774195
2011-04,Georgia,2011,10.876785642857143,0.024919214285714284,0.5830358035714286,0.3038410535714286
2011-05,Georgia,2011,13.025901322580646,0.027095677419354838,0.9744758225806451,0.33965577419354837
2011-06,Georgia,2011,13.224094233333334,0.0297855,0.8843148333333334,0.30732306666666664
2011-07,Georgia,2011,10.615936967741936,0.027626322580645162,1.0108470161290322,0.29821498387096773
2011-08,Georgia,2011,13.382680548387096,0.03293416129032258,0.8790593064516129,0.29110764516129034
2011-09,Georgia,2011,12.9967627,0.022101433333333333,0.7994202833333334,0.32425085
2011-10,Georgia,2011,13.868410064516128,0.019600870967741935,0.5167242580645162,0.34087467741935484
2011-11,Georgia,2011,12.085575366666667,0.016782,0.6238889,0.34616393333333334
2011-12,Georgia,2011,14.995327,0.014141903225806452,0.799359435483871,0.40367790322580643
2012-01,Georgia,2012,14.737826419354839,0.014934096774193549,0.7110729838709677,0.38516866129032257
2012-02,Georgia,2012,12.780151965517241,0.01940796551724138,0.4704526896551724,0.3771538275862069
2012-03,Georgia,2012,11.382565322580644,0.025006709677419355,0.44901259677419353,0.32183356451612904
2012-04,Georgia,2012,11.326452436363637,0.027181018181818183,0.3882921909090909,0.29185021818181817
2012-05,Georgia,2012,10.851453225806452,0.027704290322580646,0.3144925322580645,0.31199356451612903
2012-06,Georgia,2012,11.5472645,0.030424966666666668,0.3512969166666667,0.2729171166666667
2012-07,Georgia,2012,10.29539329032258,0.028321290322580645,0.4309925483870968,0.2670448870967742
2012-08,Georgia,2012,9.527095580645161,0.02338316129032258,0.31233246774193546,0.27704059677419357
2012-09,Georgia,2012,10.084861133333334,0.021744433333333334,0.3416468,0.30527434999999997
2012-10,Georgia,2012,10.853277161290322,0.017596129032258063,0.38824729032258065,0.33877217741935484
2012-11,Georgia,2012,14.970650933333333,0.0144629,0.6443046166666667,0.44851656666666667
2012-12,Georgia,2012,10.750120193548387,0.014636354838709677,0.468928935483871,0.3687292258064516
2013-01,Georgia,2013,12.214214806451613,0.015345354838709677,0.49597745161290324,0.3242073870967742
2013-02,Georgia,2013,12.870357178571428,0.021516392857142855,0.4218189642857143,0.304991875
2013-03,Georgia,2013,10.497354032258064,0.030403193548387098,0.48222751612903225,0.2532486612903226
2013-04,Georgia,2013,9.74725719047619,0.027817571428571428,0.2765460714285714,0.2682359047619048
2013-05,Georgia,2013,7.60790564516129,0.02519806451612903,0.3123097258064516,0.2747010967741935
2013-06,Georgia,2013,6.353611166666667,0.020551433333333334,0.20726821666666667,0.24264788333333334
